9,386666669999999613e+01;2,004499999999999866e-05;7,956659999999999728e-07;1,330170000000000006e-05;9,700000000000000000e+01;2,700000000000000000e+01
1,109333333000000010e+02;4,534159999999999970e-05;3,582730000000000170e-05;2,163749999999999824e-06;9,700000000000000000e+01;2,700000000000000000e+01
1,280000000000000000e+02;4,514410000000000032e-05;5,175719999999999973e-05;4,573619999999999758e-05;9,700000000000000000e+01;2,700000000000000000e+01
1,450666667000000132e+02;1,019920000000000096e-06;1,333459999999999977e-06;5,624430000000000290e-06;9,700000000000000000e+01;2,700000000000000000e+01
1,621333333000000039e+02;1,871259999999999843e-08;2,655899999999999847e-07;9,825169999999999986e-05;9,700000000000000000e+01;2,700000000000000000e+01
1,791999999999999886e+02;2,377280000000000048e-05;1,110910000000000008e-05;9,932580000000000708e-06;9,700000000000000000e+01;2,700000000000000000e+01
1,962666667000000018e+02;4,615840000000000177e-06;4,928159999999999925e-05;4,892000000000000130e-07;9,700000000000000000e+01;2,700000000000000000e+01
2,133333332999999925e+02;1,380209999999999953e-05;2,472790000000000087e-05;2,749719999999999823e-07;9,700000000000000000e+01;2,700000000000000000e+01
2,304000000000000057e+02;1,230900000000000023e-05;2,953699999999999774e-07;9,661779999999999845e-06;9,700000000000000000e+01;2,700000000000000000e+01
2,474666666999999904e+02;2,268189999999999878e-06;2,178230000000000150e-06;4,234819999999999817e-04;9,700000000000000000e+01;2,700000000000000000e+01
2,645333332999999811e+02;6,437839999999999843e-06;6,637280000000000059e-09;3,524120000000000193e-07;9,700000000000000000e+01;2,700000000000000000e+01
2,816000000000000227e+02;3,958380000000000377e-06;2,593409999999999959e-05;2,593239999999999925e-05;9,700000000000000000e+01;2,700000000000000000e+01
2,986666667000000075e+02;4,336609999999999972e-06;1,870650000000000038e-06;9,277549999999999587e-07;9,700000000000000000e+01;2,700000000000000000e+01
3,157333333000000266e+02;2,913719999999999862e-06;4,058499999999999979e-07;3,338149999999999879e-05;9,700000000000000000e+01;2,700000000000000000e+01
3,328000000000000114e+02;3,160360000000000011e-06;7,227920000000000417e-06;7,722710000000000468e-05;9,700000000000000000e+01;2,700000000000000000e+01
3,498666666999999961e+02;1,038000000000000030e-07;4,198139999999999898e-08;3,306700000000000036e-06;9,700000000000000000e+01;2,700000000000000000e+01
3,669333333000000152e+02;1,950429999999999976e-06;8,572170000000000188e-09;1,044700000000000010e-05;9,700000000000000000e+01;2,700000000000000000e+01
3,840000000000000000e+02;2,937759999999999805e-06;5,266630000000000091e-06;6,395490000000000155e-06;9,700000000000000000e+01;2,700000000000000000e+01
4,010666666999999848e+02;5,714680000000000189e-07;2,002680000000000037e-08;2,246629999999999867e-05;9,700000000000000000e+01;2,700000000000000000e+01
4,181333333000000039e+02;1,982109999999999900e-06;3,801749999999999748e-07;1,133270000000000062e-07;9,700000000000000000e+01;2,700000000000000000e+01
4,351999999999999886e+02;1,292819999999999931e-05;8,687869999999999881e-06;2,082189999999999880e-06;9,700000000000000000e+01;2,700000000000000000e+01
4,522666666999999734e+02;4,810780000000000042e-06;4,726040000000000410e-06;9,890329999999999545e-06;9,700000000000000000e+01;2,700000000000000000e+01
4,693333332999999925e+02;1,043010000000000031e-05;5,306429999999999693e-07;1,235649999999999935e-05;9,700000000000000000e+01;2,700000000000000000e+01
4,863999999999999773e+02;2,153179999999999796e-09;7,877039999999999972e-07;5,316119999999999960e-08;9,700000000000000000e+01;2,700000000000000000e+01
5,034666667000000189e+02;7,199979999999999969e-06;3,606289999999999962e-09;1,280570000000000091e-06;9,700000000000000000e+01;2,700000000000000000e+01
8,400000000000000355e+00;5,161140000000000259e-04;1,522069999999999879e-04;8,254519999999999566e-04;6,800000000000000000e+01;4,200000000000000000e+01
2,519999999999999929e+01;1,163472000000000030e-03;5,695300000000000172e-05;6,960760000000000081e-04;6,800000000000000000e+01;4,200000000000000000e+01
4,200000000000000000e+01;3,460429999999999800e-04;2,374289999999999929e-05;3,653419999999999996e-04;6,800000000000000000e+01;4,200000000000000000e+01
5,879999999999999716e+01;8,522570000000000633e-05;2,145194999999999914e-03;5,455250000000000328e-05;6,800000000000000000e+01;4,200000000000000000e+01
7,559999999999999432e+01;5,876079999999999888e-04;7,849279999999999495e-05;1,353709999999999885e-04;6,800000000000000000e+01;4,200000000000000000e+01
9,240000000000000568e+01;8,985129999999999937e-07;1,116289999999999980e-04;9,001249999999999920e-05;6,800000000000000000e+01;4,200000000000000000e+01
1,092000000000000028e+02;1,796979999999999861e-05;2,389510000000000099e-05;7,192910000000000221e-05;6,800000000000000000e+01;4,200000000000000000e+01
1,260000000000000000e+02;7,440790000000000294e-05;8,677760000000000074e-05;8,957300000000000450e-05;6,800000000000000000e+01;4,200000000000000000e+01
1,428000000000000114e+02;8,840779999999999743e-05;1,869180000000000017e-04;7,984739999999999720e-04;6,800000000000000000e+01;4,200000000000000000e+01
1,595999999999999943e+02;6,916650000000000092e-06;3,322599999999999664e-05;1,833339999999999967e-05;6,800000000000000000e+01;4,200000000000000000e+01
1,764000000000000057e+02;5,306830000000000146e-07;1,041589999999999967e-05;3,980559999999999849e-04;6,800000000000000000e+01;4,200000000000000000e+01
1,931999999999999886e+02;1,168199999999999965e-07;3,167210000000000208e-06;3,070820000000000018e-06;6,800000000000000000e+01;4,200000000000000000e+01
2,100000000000000000e+02;1,507970000000000065e-05;1,025009999999999991e-06;5,749679999999999642e-06;6,800000000000000000e+01;4,200000000000000000e+01
2,268000000000000114e+02;2,060509999999999860e-06;3,467659999999999932e-05;1,676629999999999946e-06;6,800000000000000000e+01;4,200000000000000000e+01
2,435999999999999943e+02;1,176929999999999928e-05;8,895899999999999607e-08;1,662660000000000104e-04;6,800000000000000000e+01;4,200000000000000000e+01
2,603999999999999773e+02;5,119279999999999714e-06;1,815290000000000030e-05;1,012590000000000075e-05;6,800000000000000000e+01;4,200000000000000000e+01
2,771999999999999886e+02;4,843840000000000366e-06;7,270909999999999983e-06;5,001730000000000306e-06;6,800000000000000000e+01;4,200000000000000000e+01
2,940000000000000000e+02;5,869429999999999639e-07;1,020970000000000043e-08;2,013410000000000091e-05;6,800000000000000000e+01;4,200000000000000000e+01
3,108000000000000114e+02;4,276690000000000214e-06;4,858979999999999852e-06;6,251490000000000348e-06;6,800000000000000000e+01;4,200000000000000000e+01
3,276000000000000227e+02;1,029609999999999914e-06;3,178900000000000176e-06;2,218549999999999960e-05;6,800000000000000000e+01;4,200000000000000000e+01
3,443999999999999773e+02;9,859749999999999069e-07;5,718140000000000110e-05;2,631440000000000000e-05;6,800000000000000000e+01;4,200000000000000000e+01
3,611999999999999886e+02;4,656620000000000043e-07;2,894280000000000159e-07;1,240410000000000038e-05;6,800000000000000000e+01;4,200000000000000000e+01
3,780000000000000000e+02;1,262250000000000070e-06;2,568999999999999777e-07;4,186549999999999752e-06;6,800000000000000000e+01;4,200000000000000000e+01
3,948000000000000114e+02;2,026320000000000108e-06;1,023479999999999898e-06;3,826060000000000261e-06;6,800000000000000000e+01;4,200000000000000000e+01
4,116000000000000227e+02;3,118760000000000062e-07;4,543560000000000221e-08;5,749750000000000303e-06;6,800000000000000000e+01;4,200000000000000000e+01
4,283999999999999773e+02;3,682320000000000008e-06;2,829579999999999851e-07;1,984589999999999916e-05;6,800000000000000000e+01;4,200000000000000000e+01
4,451999999999999886e+02;4,276750000000000176e-06;1,403740000000000048e-05;7,718480000000000172e-08;6,800000000000000000e+01;4,200000000000000000e+01
4,620000000000000000e+02;2,181899999999999811e-06;8,397269999999999859e-07;8,756350000000000452e-07;6,800000000000000000e+01;4,200000000000000000e+01
4,788000000000000114e+02;9,997329999999999961e-07;3,998449999999999808e-06;2,062840000000000057e-05;6,800000000000000000e+01;4,200000000000000000e+01
4,956000000000000227e+02;1,883909999999999933e-06;4,622220000000000106e-06;2,044059999999999874e-05;6,800000000000000000e+01;4,200000000000000000e+01
8,283333300000000676e+00;1,371608000000000072e-03;1,112330000000000072e-05;7,304430000000000299e-06;1,810000000000000000e+02;2,600000000000000000e+01
2,485000000000000142e+01;2,026360000000000026e-05;5,922789999999999582e-06;1,880080000000000133e-05;1,810000000000000000e+02;2,600000000000000000e+01
4,141666670000000039e+01;1,844960000000000035e-04;2,247340000000000069e-05;9,164030000000000036e-07;1,810000000000000000e+02;2,600000000000000000e+01
5,798333329999999819e+01;1,524250000000000051e-04;1,157699999999999944e-05;1,671399999999999955e-05;1,810000000000000000e+02;2,600000000000000000e+01
7,454999999999999716e+01;5,238270000000000247e-05;2,641749999999999906e-05;3,093650000000000018e-06;1,810000000000000000e+02;2,600000000000000000e+01
9,111666669999999613e+01;8,126660000000000218e-06;3,535870000000000281e-08;2,489159999999999983e-06;1,810000000000000000e+02;2,600000000000000000e+01
1,076833333000000010e+02;3,660340000000000262e-05;4,997520000000000138e-07;3,976540000000000216e-06;1,810000000000000000e+02;2,600000000000000000e+01
1,242500000000000000e+02;8,956650000000000042e-06;8,366770000000000533e-06;5,430089999999999888e-08;1,810000000000000000e+02;2,600000000000000000e+01
1,408166667000000132e+02;2,030580000000000132e-05;1,716050000000000070e-06;4,042280000000000200e-05;1,810000000000000000e+02;2,600000000000000000e+01
1,573833333000000039e+02;2,494809999999999920e-05;3,369610000000000168e-06;4,646579999999999819e-05;1,810000000000000000e+02;2,600000000000000000e+01
1,739499999999999886e+02;1,457329999999999987e-05;1,498220000000000031e-06;1,953819999999999955e-06;1,810000000000000000e+02;2,600000000000000000e+01
1,905166667000000018e+02;1,989659999999999853e-05;5,876769999999999756e-08;4,488970000000000154e-06;1,810000000000000000e+02;2,600000000000000000e+01
2,070833332999999925e+02;1,419529999999999943e-05;2,794010000000000122e-06;7,943950000000000403e-06;1,810000000000000000e+02;2,600000000000000000e+01
2,236500000000000057e+02;2,024309999999999936e-05;3,754229999999999862e-07;1,689550000000000064e-08;1,810000000000000000e+02;2,600000000000000000e+01
2,402166666999999904e+02;2,247230000000000167e-05;4,213679999999999784e-08;4,970039999999999683e-07;1,810000000000000000e+02;2,600000000000000000e+01
2,567833332999999811e+02;1,959999999999999869e-05;1,695390000000000043e-06;3,533289999999999738e-07;1,810000000000000000e+02;2,600000000000000000e+01
2,733500000000000227e+02;2,464780000000000142e-05;1,002980000000000052e-06;7,231440000000000332e-08;1,810000000000000000e+02;2,600000000000000000e+01
2,899166667000000075e+02;2,255329999999999970e-05;3,733150000000000080e-09;4,348579999999999887e-08;1,810000000000000000e+02;2,600000000000000000e+01
3,064833333000000266e+02;2,585130000000000099e-05;2,806449999999999828e-07;8,116210000000000385e-07;1,810000000000000000e+02;2,600000000000000000e+01
3,230500000000000114e+02;1,257669999999999937e-05;5,854530000000000213e-07;1,524409999999999950e-08;1,810000000000000000e+02;2,600000000000000000e+01
3,396166666999999961e+02;2,971329999999999891e-05;3,161930000000000309e-08;1,490500000000000012e-08;1,810000000000000000e+02;2,600000000000000000e+01
3,561833333000000152e+02;1,776980000000000053e-05;6,646239999999999830e-08;2,143339999999999921e-07;1,810000000000000000e+02;2,600000000000000000e+01
3,727500000000000000e+02;2,546689999999999837e-05;8,700879999999999757e-08;4,385949999999999910e-07;1,810000000000000000e+02;2,600000000000000000e+01
3,893166666999999848e+02;1,840919999999999986e-05;1,286819999999999872e-07;1,847950000000000014e-09;1,810000000000000000e+02;2,600000000000000000e+01
4,058833333000000039e+02;3,206890000000000055e-05;3,091599999999999970e-07;2,798000000000000041e-07;1,810000000000000000e+02;2,600000000000000000e+01
4,224499999999999886e+02;2,419569999999999943e-05;3,022309999999999751e-08;3,305380000000000181e-08;1,810000000000000000e+02;2,600000000000000000e+01
4,390166666999999734e+02;1,642459999999999856e-05;6,550849999999999926e-07;1,779459999999999974e-07;1,810000000000000000e+02;2,600000000000000000e+01
4,555833332999999925e+02;2,513870000000000040e-05;1,217810000000000037e-08;7,088390000000000119e-07;1,810000000000000000e+02;2,600000000000000000e+01
4,721499999999999773e+02;2,469200000000000008e-05;2,236810000000000054e-10;5,215230000000000041e-07;1,810000000000000000e+02;2,600000000000000000e+01
4,887166667000000189e+02;2,191240000000000047e-05;2,303420000000000121e-07;8,428099999999999878e-08;1,810000000000000000e+02;2,600000000000000000e+01
8,683333299999999255e+00;1,197612999999999933e-03;7,889300000000000512e-05;5,950229999999999780e-06;2,540000000000000000e+02;2,700000000000000000e+01
2,605000000000000071e+01;2,166205999999999948e-03;7,237950000000000048e-05;2,257029999999999971e-05;2,540000000000000000e+02;2,700000000000000000e+01
4,341666670000000039e+01;1,002880999999999955e-03;2,720620000000000051e-05;3,997309999999999850e-05;2,540000000000000000e+02;2,700000000000000000e+01
6,078333330000000245e+01;1,152320999999999988e-03;5,742570000000000010e-04;5,568089999999999742e-05;2,540000000000000000e+02;2,700000000000000000e+01
7,815000000000000568e+01;2,126519999999999962e-04;2,088190000000000076e-05;1,838490000000000007e-08;2,540000000000000000e+02;2,700000000000000000e+01
9,551666670000000181e+01;1,052799999999999949e-04;8,236009999999999433e-06;1,961539999999999858e-05;2,540000000000000000e+02;2,700000000000000000e+01
1,128833333000000039e+02;6,154260000000000264e-05;1,018620000000000083e-05;7,900109999999999820e-06;2,540000000000000000e+02;2,700000000000000000e+01
1,302500000000000000e+02;1,732279999999999955e-05;1,338689999999999926e-06;9,260759999999999871e-07;2,540000000000000000e+02;2,700000000000000000e+01
1,476166666999999961e+02;3,746669999999999824e-05;1,858460000000000160e-05;5,426990000000000026e-06;2,540000000000000000e+02;2,700000000000000000e+01
1,649833332999999982e+02;4,691949999999999691e-05;5,365789999999999663e-06;6,737600000000000002e-05;2,540000000000000000e+02;2,700000000000000000e+01
1,823499999999999943e+02;2,670900000000000127e-06;4,539560000000000185e-07;1,231339999999999960e-07;2,540000000000000000e+02;2,700000000000000000e+01
1,997166666999999904e+02;2,539670000000000030e-05;2,159899999999999955e-09;9,749010000000000024e-08;2,540000000000000000e+02;2,700000000000000000e+01
2,170833332999999925e+02;3,387040000000000016e-05;8,063840000000000030e-07;5,662349999999999878e-07;2,540000000000000000e+02;2,700000000000000000e+01
2,344499999999999886e+02;1,050559999999999984e-05;5,912490000000000290e-08;9,022400000000000217e-06;2,540000000000000000e+02;2,700000000000000000e+01
2,518166667000000132e+02;1,713670000000000145e-05;6,409330000000000390e-07;1,105220000000000067e-05;2,540000000000000000e+02;2,700000000000000000e+01
2,691833333000000152e+02;2,498250000000000010e-05;8,858689999999999501e-07;3,210279999999999865e-06;2,540000000000000000e+02;2,700000000000000000e+01
2,865500000000000114e+02;1,275199999999999920e-05;2,513139999999999964e-06;1,740829999999999899e-06;2,540000000000000000e+02;2,700000000000000000e+01
3,039166667000000075e+02;3,134809999999999892e-05;4,274730000000000189e-08;1,756789999999999997e-06;2,540000000000000000e+02;2,700000000000000000e+01
3,212833332999999811e+02;1,203599999999999962e-05;7,804910000000000503e-08;3,135639999999999933e-06;2,540000000000000000e+02;2,700000000000000000e+01
3,386499999999999773e+02;2,257609999999999888e-05;9,830320000000000109e-08;1,086430000000000074e-06;2,540000000000000000e+02;2,700000000000000000e+01
3,560166666999999734e+02;3,404229999999999762e-05;8,694620000000000070e-07;8,863600000000000039e-08;2,540000000000000000e+02;2,700000000000000000e+01
3,733833333000000039e+02;1,726419999999999981e-05;7,776769999999999829e-07;1,239359999999999896e-06;2,540000000000000000e+02;2,700000000000000000e+01
3,907500000000000000e+02;3,537189999999999925e-05;2,555679999999999814e-06;2,039860000000000109e-07;2,540000000000000000e+02;2,700000000000000000e+01
4,081166666999999961e+02;2,240589999999999837e-05;1,865789999999999927e-07;9,466640000000000388e-08;2,540000000000000000e+02;2,700000000000000000e+01
4,254833333000000266e+02;2,823149999999999897e-05;1,601029999999999984e-06;3,439049999999999948e-08;2,540000000000000000e+02;2,700000000000000000e+01
4,428500000000000227e+02;1,780159999999999910e-05;1,856959999999999973e-07;7,885360000000000158e-10;2,540000000000000000e+02;2,700000000000000000e+01
4,602166667000000189e+02;2,838299999999999913e-05;1,332229999999999906e-06;1,490199999999999937e-07;2,540000000000000000e+02;2,700000000000000000e+01
4,775833332999999925e+02;2,957650000000000049e-05;1,205829999999999939e-06;9,068809999999999532e-07;2,540000000000000000e+02;2,700000000000000000e+01
4,949499999999999886e+02;2,132380000000000072e-05;4,738940000000000214e-07;3,452120000000000077e-07;2,540000000000000000e+02;2,700000000000000000e+01
5,123166667000000416e+02;2,093440000000000069e-05;5,777219999999999635e-07;1,945809999999999872e-07;2,540000000000000000e+02;2,700000000000000000e+01
8,383333300000000321e+00;1,353150000000000013e-03;2,154629999999999935e-04;4,417709999999999924e-06;3,000000000000000000e+01;3,400000000000000000e+01
2,514999999999999858e+01;1,373040000000000122e-04;5,352590000000000365e-06;1,298539999999999937e-05;3,000000000000000000e+01;3,400000000000000000e+01
4,191666670000000039e+01;6,734050000000000137e-07;1,194320000000000070e-06;2,477709999999999864e-06;3,000000000000000000e+01;3,400000000000000000e+01
5,868333330000000103e+01;8,469160000000000115e-07;5,436020000000000175e-05;2,663159999999999926e-06;3,000000000000000000e+01;3,400000000000000000e+01
7,545000000000000284e+01;1,385839999999999932e-05;1,775529999999999922e-05;2,254470000000000202e-06;3,000000000000000000e+01;3,400000000000000000e+01
9,221666670000000465e+01;7,056929999999999704e-06;9,875119999999999398e-06;2,673340000000000035e-07;3,000000000000000000e+01;3,400000000000000000e+01
1,089833332999999982e+02;4,059039999999999850e-06;4,667969999999999626e-06;1,182699999999999996e-07;3,000000000000000000e+01;3,400000000000000000e+01
1,257500000000000000e+02;8,385019999999999892e-06;1,118239999999999986e-06;6,988290000000000434e-07;3,000000000000000000e+01;3,400000000000000000e+01
1,425166667000000018e+02;9,626240000000000521e-06;8,039249999999999940e-07;1,366139999999999934e-05;3,000000000000000000e+01;3,400000000000000000e+01
1,592833333000000096e+02;3,201589999999999953e-05;8,284560000000000434e-07;7,346200000000000070e-06;3,000000000000000000e+01;3,400000000000000000e+01
1,760500000000000114e+02;3,601540000000000080e-05;9,956830000000000095e-07;9,387519999999999188e-06;3,000000000000000000e+01;3,400000000000000000e+01
1,928166667000000132e+02;4,662850000000000257e-05;1,935690000000000044e-07;2,411610000000000107e-05;3,000000000000000000e+01;3,400000000000000000e+01
2,095833332999999925e+02;4,469159999999999745e-05;1,617639999999999919e-07;2,569759999999999940e-05;3,000000000000000000e+01;3,400000000000000000e+01
2,263499999999999943e+02;4,826290000000000170e-05;9,443149999999999958e-07;1,017099999999999969e-05;3,000000000000000000e+01;3,400000000000000000e+01
2,431166666999999961e+02;5,019049999999999998e-05;3,942110000000000086e-07;1,625329999999999904e-05;3,000000000000000000e+01;3,400000000000000000e+01
2,598833333000000039e+02;2,844629999999999902e-05;1,693739999999999919e-07;2,175420000000000087e-06;3,000000000000000000e+01;3,400000000000000000e+01
2,766499999999999773e+02;2,445100000000000019e-05;3,496859999999999987e-07;4,544330000000000247e-06;3,000000000000000000e+01;3,400000000000000000e+01
2,934166667000000075e+02;1,900389999999999943e-05;9,806999999999999871e-07;4,364179999999999947e-06;3,000000000000000000e+01;3,400000000000000000e+01
3,101833333000000152e+02;1,948370000000000118e-05;2,652759999999999992e-06;1,858070000000000067e-06;3,000000000000000000e+01;3,400000000000000000e+01
3,269499999999999886e+02;2,001549999999999835e-05;6,810789999999999804e-07;5,675550000000000235e-06;3,000000000000000000e+01;3,400000000000000000e+01
3,437166667000000189e+02;2,404139999999999991e-05;2,175679999999999998e-08;1,235259999999999927e-05;3,000000000000000000e+01;3,400000000000000000e+01
3,604833333000000266e+02;2,463340000000000034e-05;8,250760000000000224e-07;2,298430000000000021e-07;3,000000000000000000e+01;3,400000000000000000e+01
3,772500000000000000e+02;2,672999999999999988e-05;1,961199999999999959e-06;2,758460000000000098e-06;3,000000000000000000e+01;3,400000000000000000e+01
3,940166666999999734e+02;2,451849999999999912e-05;1,320980000000000014e-06;6,775020000000000272e-07;3,000000000000000000e+01;3,400000000000000000e+01
4,107833332999999811e+02;2,284699999999999996e-05;8,154229999999999557e-07;1,077869999999999897e-06;3,000000000000000000e+01;3,400000000000000000e+01
4,275500000000000114e+02;2,822490000000000144e-05;4,290320000000000264e-07;4,518049999999999882e-07;3,000000000000000000e+01;3,400000000000000000e+01
4,443166666999999848e+02;2,816000000000000144e-05;8,566140000000000497e-07;9,061359999999999819e-09;3,000000000000000000e+01;3,400000000000000000e+01
4,610833332999999925e+02;2,757049999999999971e-05;4,496759999999999828e-07;2,427869999999999889e-07;3,000000000000000000e+01;3,400000000000000000e+01
4,778500000000000227e+02;2,920250000000000035e-05;1,160209999999999984e-06;2,102940000000000062e-06;3,000000000000000000e+01;3,400000000000000000e+01
4,946166666999999961e+02;2,926379999999999924e-05;9,524970000000000091e-07;1,432870000000000098e-06;3,000000000000000000e+01;3,400000000000000000e+01
8,533333300000000676e+00;8,385870000000000130e-04;2,228920000000000066e-04;6,229080000000000083e-07;1,160000000000000000e+02;2,300000000000000000e+01
2,560000000000000142e+01;1,585430000000000167e-05;4,940270000000000051e-05;2,517560000000000067e-04;1,160000000000000000e+02;2,300000000000000000e+01
4,266666670000000039e+01;1,037811999999999936e-03;5,259579999999999811e-04;8,088820000000000255e-05;1,160000000000000000e+02;2,300000000000000000e+01
5,973333329999999819e+01;8,162729999999999552e-04;1,026409999999999953e-04;5,453070000000000291e-05;1,160000000000000000e+02;2,300000000000000000e+01
7,679999999999999716e+01;7,885569999999999516e-04;5,202289999999999827e-09;1,700530000000000048e-06;1,160000000000000000e+02;2,300000000000000000e+01
9,386666669999999613e+01;2,599899999999999824e-04;1,937859999999999908e-04;1,328849999999999991e-05;1,160000000000000000e+02;2,300000000000000000e+01
1,109333333000000010e+02;2,721889999999999921e-04;8,919219999999999580e-07;8,661140000000000223e-06;1,160000000000000000e+02;2,300000000000000000e+01
1,280000000000000000e+02;5,265800000000000304e-05;6,819630000000000034e-08;4,911809999999999988e-06;1,160000000000000000e+02;2,300000000000000000e+01
1,450666667000000132e+02;8,376659999999999518e-06;2,971039999999999848e-06;2,305669999999999898e-05;1,160000000000000000e+02;2,300000000000000000e+01
1,621333333000000039e+02;3,334679999999999894e-06;9,803749999999999097e-07;2,169099999999999951e-05;1,160000000000000000e+02;2,300000000000000000e+01
1,791999999999999886e+02;2,197079999999999978e-05;2,389740000000000010e-06;8,830569999999999717e-05;1,160000000000000000e+02;2,300000000000000000e+01
1,962666667000000018e+02;2,110949999999999838e-05;6,280549999999999575e-10;7,943680000000000150e-06;1,160000000000000000e+02;2,300000000000000000e+01
2,133333332999999925e+02;3,422370000000000235e-05;2,335359999999999948e-05;6,875460000000000068e-05;1,160000000000000000e+02;2,300000000000000000e+01
2,304000000000000057e+02;7,320359999999999992e-06;2,374199999999999912e-07;9,456600000000000227e-06;1,160000000000000000e+02;2,300000000000000000e+01
