Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
34.0731621,0.798555,0.008298,-0.108117,0.805884,97.710045,0.595350
34.0751724,0.743154,0.041490,-0.084932,0.749142,96.509750,3.195462
34.0771904,0.743154,-0.036609,-0.162542,0.761603,102.322914,357.179840
34.0792007,0.712891,-0.021233,-0.117147,0.722764,99.327797,358.293976
34.0812187,0.676283,0.033680,-0.074926,0.681254,96.314270,2.851061
34.0832291,0.738029,0.023185,-0.167179,0.757082,102.757225,1.799375
34.0852432,0.736809,0.131791,-0.170108,0.767589,102.803802,10.141092
34.0872574,0.772685,0.184019,-0.157661,0.809792,101.226807,13.395761
34.0892715,0.797579,0.186460,-0.185972,0.839932,102.792030,13.158405
34.0912857,0.803925,0.267731,-0.142041,0.859157,99.516197,18.419292
34.0932693,0.855421,0.243325,-0.053449,0.890959,93.439232,15.878445
34.0952835,0.866647,0.291404,-0.034412,0.914974,92.155396,18.584875
34.0972977,0.938156,0.367306,-0.045883,1.008541,92.607521,21.381300
34.0993118,0.925221,0.341436,-0.083956,0.989778,94.865829,20.255671
34.1013260,1.002831,0.327037,-0.049544,1.055973,92.689163,18.061842
34.1033440,0.976717,0.319959,-0.038073,1.028494,92.121468,18.138083
34.1053543,0.995754,0.260409,-0.053693,1.030641,92.986252,14.655740
34.1073723,0.996242,0.200859,-0.002197,1.016291,90.123833,11.398980
34.1093826,0.974765,0.189877,0.048567,0.994273,87.200150,11.022738
34.1113701,0.983795,0.095182,0.014643,0.988497,89.151199,5.526177
34.1133804,0.992337,0.050032,-0.037341,0.994299,92.152245,2.886300
34.1153984,0.977693,-0.003173,-0.009274,0.977742,90.543472,359.814056
34.1174088,1.021624,-0.066872,0.008786,1.023848,89.508316,356.254974
34.1194267,0.984771,-0.092986,-0.027578,0.989536,91.597046,354.605896
34.1214371,1.024064,-0.115439,-0.018060,1.030708,91.003998,353.568390
34.1234512,1.020159,-0.163518,0.023185,1.033441,88.714455,350.893677
34.1254654,0.994289,-0.145214,0.041490,1.005694,87.635597,351.690796
34.1274796,1.022356,-0.103236,-0.013667,1.027646,90.762032,354.233887
34.1294632,0.982330,-0.106409,-0.041490,0.988948,92.404457,353.817657
34.1314774,0.959145,-0.019769,0.028799,0.959781,88.280548,358.819275
34.1334915,1.067018,-0.051740,0.020745,1.068473,88.887505,357.223877
34.1355057,1.006736,-0.009518,0.020013,1.006980,88.861229,359.458313
34.1375198,0.996730,0.069312,0.089081,1.003100,84.905106,3.977926
34.1395340,1.043101,0.038561,0.057109,1.045374,86.868340,2.117130
34.1415482,1.107044,0.144726,0.070044,1.118659,86.410095,7.448148
34.1435623,1.016010,0.202812,0.035144,1.036651,88.057205,11.288755
34.1455765,1.150242,0.149363,0.099819,1.164186,85.081314,7.398663
34.1475601,1.079221,0.120564,0.068092,1.088067,86.412048,6.374321
34.1495743,1.127056,0.167179,0.078586,1.142095,86.054413,8.437310
34.1515884,1.198077,0.030751,0.055889,1.199774,87.330025,1.470296
34.1536026,1.233221,-0.052472,0.023429,1.234560,88.912575,357.563599
34.1556168,1.324011,-0.108361,0.093230,1.331705,85.985558,355.321136
34.1576309,1.339874,-0.201347,0.077122,1.357111,86.742233,351.453918
34.1596451,1.334261,-0.211842,0.081027,1.353401,86.567696,350.978394
34.1616592,1.425294,-0.361449,0.064187,1.471811,87.500488,345.770020
34.1636734,1.379900,-0.354859,0.061746,1.426135,87.518524,345.578156
34.1656570,1.379656,-0.350222,0.072241,1.425245,87.094620,345.756470
34.1676712,1.350369,-0.410260,0.016108,1.411407,89.346092,343.100525
34.1696854,1.314736,-0.432958,0.018304,1.384312,89.242378,341.772705
34.1716995,1.304730,-0.441256,0.030507,1.377664,88.731133,341.314636
34.1737137,1.173427,-0.356080,-0.001952,1.226266,90.091225,343.119446
34.1757278,1.142188,-0.329233,-0.023918,1.188932,91.152687,343.920471
34.1777420,1.002831,-0.271148,-0.038805,1.039566,92.139244,344.870026
34.1797562,0.987212,-0.200127,-0.078342,1.010334,94.447243,348.540314
34.1817703,0.925465,-0.136184,-0.062479,0.937515,93.821182,351.628906
34.1837845,0.948162,-0.166691,-0.117880,0.969894,96.980919,350.029053
34.1857681,0.984283,-0.214282,-0.149119,1.018315,98.420494,347.718109
34.1877823,1.032606,-0.245033,-0.134964,1.069828,97.247437,346.650848
34.1897964,1.097769,-0.368526,-0.154000,1.168172,97.575356,341.442841
34.1918106,1.123640,-0.392688,-0.139601,1.198440,96.689308,340.736572
34.1938248,1.178308,-0.480061,-0.167667,1.283348,97.507065,337.833282
34.1958389,1.247621,-0.537414,-0.190365,1.371718,97.977158,336.695984
34.1978531,1.246156,-0.620394,-0.149607,1.400063,96.134193,333.533783
34.1998672,1.261044,-0.668717,-0.155220,1.435795,96.206238,332.063507
34.2018814,1.299117,-0.759262,-0.157905,1.512983,95.990685,329.696075
34.2038956,1.232489,-0.794406,-0.113487,1.470711,94.425598,327.196014
34.2058792,1.206131,-0.822229,-0.109826,1.463856,94.302658,325.717438
34.2078934,1.143652,-0.824181,-0.167423,1.419594,96.773079,324.221313
34.2099075,1.085811,-0.796847,-0.152292,1.355412,96.451271,323.726074
