0.0,4.829050654503888e-19,2.98082294866694e-20,4.7071701700979364e-20,arepas_circulo
3.941245934505592,0.0038022919560089,0.0013710617395621,0.0006607073357539,arepas_circulo
7.882491869011185,0.0053148960715542,0.0007010035900706,0.000529863282304,arepas_circulo
11.82373780351678,0.0031951437056677,0.0005732742153504,0.0002405265797108,arepas_circulo
15.76498373802237,0.0022504694766855,0.0004144075801626,0.00013866039943,arepas_circulo
19.70622967252796,0.0020963807934303,0.0004265376166999,9.923954236638783e-05,arepas_circulo
23.64747560703356,0.0014279428536124,0.0007292979667056,0.0001387225809834,arepas_circulo
27.58872154153915,0.0017773104372307,0.000438926167864,0.0001256237455352,arepas_circulo
31.52996747604474,0.0008982352006979,0.0001221969977065,6.520733461313868e-05,arepas_circulo
35.47121341055033,0.0006184224813144,5.756214626289345e-05,5.740705941699117e-05,arepas_circulo
39.41245934505592,0.0003649625305089,3.753983453856514e-05,4.674267940570783e-05,arepas_circulo
43.35370527956152,0.0002340565726848,2.781460587441791e-05,4.010639109720304e-05,arepas_circulo
47.29495121406711,0.0001337907918029,2.246794602688405e-05,2.886904009080896e-05,arepas_circulo
51.23619714857271,9.775791851821227e-05,1.996301863684747e-05,2.229103831367368e-05,arepas_circulo
55.17744308307829,7.662439407520625e-05,1.803593779193519e-05,1.744270317463952e-05,arepas_circulo
59.11868901758388,6.443451450940847e-05,1.656429302362311e-05,2.288963695567707e-05,arepas_circulo
63.05993495208948,4.986656832273725e-05,1.556971607495016e-05,4.25155105619181e-05,arepas_circulo
67.00118088659508,3.704252205533982e-05,1.769902386076654e-05,8.754181160853631e-05,arepas_circulo
70.94242682110067,3.128101295764607e-05,1.813504957129751e-05,0.0001617859646665,arepas_circulo
74.88367275560626,2.495120469356771e-05,1.539255564196271e-05,0.0001860972268474,arepas_circulo
78.82491869011184,1.600536869834987e-05,1.09125614900134e-05,0.0001146511370142,arepas_circulo
82.76616462461745,1.560535123754203e-05,9.13812649427769e-06,6.24932419055626e-05,arepas_circulo
86.70741055912303,1.356957028795743e-05,6.931366487950161e-06,4.128695045630358e-05,arepas_circulo
90.64865649362862,1.101075764109065e-05,6.510901264086228e-06,3.2536884997134e-05,arepas_circulo
94.58990242813422,1.02181665698076e-05,7.008409397797439e-06,2.990824685802798e-05,arepas_circulo
98.5311483626398,8.213344330320146e-06,5.220870358735279e-06,2.605715957381975e-05,arepas_circulo
102.4723942971454,7.567240729207863e-06,5.209111469197846e-06,2.114468072231941e-05,arepas_circulo
106.413640231651,7.590728555143544e-06,5.07664914820768e-06,2.157497919850782e-05,arepas_circulo
110.3548861661566,7.016161797899422e-06,4.326426709930773e-06,2.088449039347591e-05,arepas_circulo
114.2961321006622,6.823089846885701e-06,4.187872190409586e-06,2.315108970448268e-05,arepas_circulo
118.2373780351678,5.401316779011854e-06,3.87967592455279e-06,2.780243483088816e-05,arepas_circulo
122.1786239696734,6.0451276130546e-06,3.886802093017639e-06,2.02657185961111e-05,arepas_circulo
126.119869904179,4.767137349305002e-06,3.231685545866164e-06,1.018027201680608e-05,arepas_circulo
130.0611158386845,4.850754325822051e-06,3.005703100327062e-06,6.726110583839736e-06,arepas_circulo
134.0023617731902,4.34506050609758e-06,3.589556381344484e-06,6.648545030070294e-06,arepas_circulo
137.9436077076957,4.4577843347047e-06,3.102402952442614e-06,9.840700148579474e-06,arepas_circulo
141.8848536422013,3.880139701943874e-06,3.051965621845911e-06,8.760939478536408e-06,arepas_circulo
145.8260995767069,3.725252248506349e-06,2.660804152468936e-06,8.996931462886599e-06,arepas_circulo
149.7673455112125,4.12511662622139e-06,2.8163342136825e-06,9.012791641004526e-06,arepas_circulo
153.7085914457181,4.505492249463883e-06,2.490167092929566e-06,8.263478907191563e-06,arepas_circulo
157.6498373802237,3.964107485582012e-06,2.041246779516992e-06,7.894043881355055e-06,arepas_circulo
161.5910833147293,4.155389639723009e-06,1.851057974374409e-06,7.74609622624031e-06,arepas_circulo
165.5323292492349,4.466540405779187e-06,2.104612595705006e-06,8.594628620354903e-06,arepas_circulo
169.4735751837405,3.931707315615104e-06,1.596624526688086e-06,8.762386376453144e-06,arepas_circulo
173.4148211182461,3.568169260881913e-06,1.479909900030713e-06,8.527017730625214e-06,arepas_circulo
177.3560670527517,2.983239059058836e-06,1.169920446302419e-06,8.26095835457946e-06,arepas_circulo
181.2973129872572,2.94323041495662e-06,1.342000404168715e-06,7.610370026724063e-06,arepas_circulo
185.2385589217629,2.671095872775812e-06,1.024096284113731e-06,6.391348935931376e-06,arepas_circulo
189.1798048562684,2.31336515183726e-06,1.19314857158857e-06,6.791857481965181e-06,arepas_circulo
193.121050790774,2.224939827870657e-06,1.089744439283897e-06,5.409257338163679e-06,arepas_circulo
197.0622967252796,2.513857734628256e-06,1.195344258589366e-06,4.377982546663078e-06,arepas_circulo
201.0035426597852,2.576431437809226e-06,1.048768684462755e-06,3.737082576520477e-06,arepas_circulo
204.9447885942908,2.867350653759581e-06,1.065661945991473e-06,3.293857927597154e-06,arepas_circulo
208.8860345287964,3.072353329111906e-06,1.248354465152435e-06,2.818572700788905e-06,arepas_circulo
212.827280463302,3.354905616212541e-06,1.392774042721017e-06,2.127576161090056e-06,arepas_circulo
216.7685263978076,3.608825320018786e-06,1.912812619068121e-06,2.381531949021057e-06,arepas_circulo
220.7097723323132,3.95539397522358e-06,1.599801838197536e-06,2.466386949536599e-06,arepas_circulo
224.6510182668188,3.357717120157633e-06,1.128507753116291e-06,1.950507965887073e-06,arepas_circulo
228.5922642013244,3.54446937261558e-06,1.19586633010489e-06,2.19409331763977e-06,arepas_circulo
232.5335101358299,3.034842582098332e-06,1.188327192173991e-06,2.939472758713745e-06,arepas_circulo
236.4747560703355,3.350831236772047e-06,1.207388198254193e-06,3.48023080371574e-06,arepas_circulo
240.4160020048411,3.100469960806309e-06,1.185318353068405e-06,2.923350190847349e-06,arepas_circulo
244.3572479393467,2.778315723316207e-06,1.26035415730543e-06,2.741866630026205e-06,arepas_circulo
0.0,4.566825141286709e-19,3.4481765821842224e-20,3.951264815980854e-20,arepas_recto
3.952590481894152,0.0050661450168092,0.0016239646454639,0.0007502356474521,arepas_recto
7.905180963788304,0.0069211706523798,0.0007038179500358,0.0004126621092528,arepas_recto
11.85777144568246,0.0050899552199232,0.0006341733584347,0.0002327115846659,arepas_recto
15.81036192757661,0.0031051184950926,0.0005337485390426,0.0001397770318181,arepas_recto
19.76295240947076,0.0019653799401688,0.000691879747444,8.361162386541167e-05,arepas_recto
